Id,Content,Sentiment
9.55E+17,b rt at_user at_user at_user when there is so much evidence of love amp adoration in lukey s eyes as he stares w uncontrolla ,Positive
9.55E+17,b rt at_user tx pasadena n x98still there lana 18mo skinny but super loving girl pls watch xbcshe x99s adorable longs for love amp affection amp ,Positive
9.55E+17,b rt at_user im never gonna stop talking about this look from sana today shes so adorable i just wanna squish her cheeks and give her ,Positive
9.55E+17,b rt at_user hmu if you tryna go out to eat and see a movie on valentine x99s day we ain x99t fucking cause i x99m celibate and working on mysel ,Positive
9.55E+17,b pssst nyou don t have to feel bad about receiving positive affection you deserve it ,Positive
9.55E+17,b pence x9cthe people of the united states have always held a special affection and admiration for the people of the url,Positive
9.55E+17,b rt at_user how do you show your love when the very wiring of your brain means you have trouble focusing on the object of your affection b ,Positive
9.55E+17,b at_user i had sort of convinced myself that i x99d be ok with it and then the whole affection thing started and i url,Positive
9.55E+17,b it s a sign of affection and love mark ,Positive
9.55E+17,b rt at_user xa3if you wit someone amp they don t give you their all loyalty trust time love attention amp affection they don t love ,Positive
9.55E+17,b rt at_user never chase love affection or attention if it isn t given freely by another person it isn t worth having selfrespect ,Positive
9.55E+17,b rt at_user i m clingy yet distant and i don t wanna come off too strong but i need mad affection but i get annoyed easily too ,Positive
9.55E+17,b she learns everything from the past nibelheim incident cloud s affection towards her etc and submerge in the li url,Positive
9.55E+17,b at_user pple do what you allow them to don t give up your power or your moral values its become less like a g url,Positive
9.55E+17,b at_user no no it s ok hyung i personally like to be the happy virus but i also just really like showing endl url,Positive
9.55E+17,b rt at_user i feel bad for andra at her young age she shouldn t be pressuring herself to the kind of affection that she s feeling t ,Positive
9.55E+17,b rt at_user true and honest public affection between married peers url,Positive
9.55E+17,b rt at_user in need of love and affection ,Positive
9.55E+17,b rt at_user t 2589 nothing in the world can replace the love and affection and belief of the well wishers i am blessed and so grat ,Positive
9.55E+17,b rt at_user neglect by successive govts on quality public education has resulted in the rise of unregistered edu centers amp seminaries ,Positive
9.55E+17,b got me begging for affection ,Positive
9.55E+17,b rt at_user at_user i love you more than anything i feel so proud of you a warrior with such a sweet soul i hope one day i can gi ,Positive
9.55E+17,b at_user well love amp affection r the basic ingredients of a human life they make us to live a soulful life with url,Positive
9.55E+17,b wow really love to c this affection f urs for at_user at_user sir u r a pure nd honest man all hope url,Positive
9.55E+17,b rt at_user yall dont really be in love yall just want that temporary rush of affection n my heart is too full 4 that i cant be h ,Positive
9.55E+17,b object of my affection url via at_user,Positive
9.55E+17,b rt at_user we can live without religion and meditation but we cannot survive without human affection aldubthroughtheyears ,Positive
9.55E+17,b loyalty faith friendship honesty respect quality time listening understanding affection encouragement unc url,Positive
9.55E+17,b rt at_user you think love is a relationship status amp holding someone s hand i e the feeling that you can control another s affect ,Positive
9.55E+17,b that x99s just me showing affection url,Positive
9.55E+17,b rt at_user vjday3 taejinweek_17 nday 3 teachers n nteachers taejin au n nthey re the most disgustingly sweet couple in the enti ,Positive
9.55E+17,b rt at_user love conversations based upon intent to understand help or convey affection n ntoxic love conversations based upon int ,Positive
9.55E+17,b my favorite trope angry boys not being annoyed when people hang on them because they crave love and affection in any way they can get it ,Positive
9.55E+17,b at_user difficult for the younger generation of football fans to understand the combination of respect and a url,Positive
9.55E+17,b well deserved love and affection url,Positive
9.55E+17,b rt at_user t 2589 nothing in the world can replace the love and affection and belief of the well wishers i am blessed and so grat ,Positive
9.55E+17,b taehyung wants to be that extra couple that shows affection every 2 seconds and gets sad when the other person hang url,Positive
9.55E+17,b rt at_user if u were ra on which one would u choose yoonsung or lee young njinyoung i guess it s yoonsung yoonsung was actively ,Positive
9.55E+17,b at_user at_user yes labour hates its most successful leader but the at_user affection for margare url,Positive
9.55E+17,b rt at_user at_user right we should not harm ourselves by stressing n worrying it leads to nothing except harm be happy pray look ,Positive
9.55E+17,b rt at_user i want to say that i love you very much and that is not the best text you will see today but i am writing with much l ,Positive
9.55E+17,b at_user no it s just the love from you to me cause this i don t hahaha no you flicked my neck hyung how s that an url,Positive
9.55E+17,b rt at_user you are also an excellent father to the beautiful aaliyah sure as she is a little older she will see the wonderful fa ,Positive
9.55E+17,b rt at_user some men believe woman is a gift from allah they show their love n affection to the extent whether she s a sister a wife ,Positive
9.55E+17,b if i ever get married i m gonna treat my wife nicely gave an affection and show my love buy her diamonds catch t url,Positive
9.55E+17,b love breaking prs at the gym so much ,Positive
9.55E+17,b rt at_user i m clingy yet distant and i don t wanna come off too strong but i need mad affection but i get annoyed easily too ,Positive
9.55E+17,b rt at_user at_user at_user at_user at_user at_user at_user at_user at_user at_user at_user,Positive
9.55E+17,b 100 in the mood for affection ,Positive
9.55E+17,b rt at_user you think love is a relationship status amp holding someone s hand i e the feeling that you can control another s affect ,Positive
9.55E+17,b never beg for love or someone to be with you never beg for attention commitment affection time effort you shou url,Positive
9.55E+17,b rt at_user for this very reason make every effort to add to your faith goodness and to goodness knowledge and to knowledge self co ,Positive
9.55E+17,b it x99s been a while but now that we x99ve successfully relocated 2 000 miles across the country and unpacked our x box url,Positive
9.55E+17,b rt at_user the next time i see him i think there would be an extra sense of affection because he told me i ll call you mom from n ,Positive
9.55E+17,b marianne s affection to revive and an end to forget who ,Positive
